No_fuel,CO1_coal,CO1_naturalgas,FL1_coal,FL1_naturalgas,FL1_uranium,GC1_coal,GC1_naturalgas,GC1_uranium,GC2_coal,GC2_naturalgas,GC3_naturalgas,GC4_coal,GC4_naturalgas,GC4_uranium,ID1_naturalgas,KY1_coal,KY1_naturalgas,MT1_coal,MT1_naturalgas,NE1_coal,NE1_naturalgas,NE1_uranium,OK1_coal,OK1_naturalgas,TX2_coal,TX2_naturalgas,TX2_uranium,WY1_coal,WY1_naturalgas,eastern0_coal,eastern0_naturalgas,eastern0_uranium,eastern1_coal,eastern1_naturalgas,eastern2_coal,eastern2_naturalgas,eastern2_uranium,eastern3_coal,eastern3_naturalgas,eastern3_uranium,eastern4_coal,eastern4_naturalgas,eastern4_uranium,eastern5_coal,eastern5_naturalgas,eastern5_uranium,eastern6_coal,eastern6_naturalgas,eastern6_uranium,western1_coal,western1_naturalgas,western1_uranium,western2_coal,western2_naturalgas,western2_uranium,western3_coal,western3_naturalgas,western3_uranium,CO1_uranium,GC2_uranium,GC3_uranium,ID1_uranium,KY1_uranium,MT1_uranium,OK1_uranium,WY1_uranium,eastern1_uranium
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
0.0,7.165497433779459,18.220836331610624,10.47527481985854,17.09482959201671,1.5695851521612147,7.882047177157404,15.627608688909486,1.5695851521612147,7.882047177157404,15.627608688909486,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,18.220836331610624,7.9844114262113965,15.32051594174751,7.165497433779459,18.220836331610624,6.824283270266151,16.310037015936103,1.5695851521612147,7.882047177157404,15.627608688909486,7.882047177157404,15.627608688909486,1.5695851521612147,7.165497433779459,18.220836331610624,9.178660998507972,14.501601949315571,1.5695851521612147,6.824283270266151,16.310037015936103,7.882047177157404,14.808694696477547,1.5695851521612147,7.4725901809414355,15.900580019720133,1.5695851521612147,9.349268080264627,16.310037015936103,1.5695851521612147,8.393868422427365,14.092144953099602,1.5695851521612147,0.0,13.955659287694278,1.5695851521612147,9.48575374566995,18.0843506662053,1.5695851521612147,8.325625589724703,18.15259349890796,1.5695851521612147,7.165497433779459,18.220836331610624,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147,1.5695851521612147
